TIME_MILLIS,DATE,CONTENT,NOTES,SOURCELOG
1399036534310,2014-4-2 14:15:34,Added unreferenced clip 2d2abbd1-3642-4bf2-a191-c81ebbdc0db2,Date/time est.,drserver.0.log
1399036534320,2014-4-2 14:15:34,Added unreferenced clip 79fe429a-ffad-4f28-b208-620f1263d636,Date/time est.,drserver.0.log
1399036534330,2014-4-2 14:15:34,Added unreferenced clip 1fa5df28-5c92-4197-be94-6f22d98d8a56,Date/time est.,drserver.0.log
1399036534340,2014-4-2 14:15:34,Added unreferenced clip 95094864-7187-4380-a1f6-afb62a3728c7,Date/time est.,drserver.0.log
1399036534350,2014-4-2 14:15:34,Added unreferenced clip fba10fe9-d411-4e3a-ac80-2d59c285e79a,Date/time est.,drserver.0.log
1399036534360,2014-4-2 14:15:34,Added unreferenced clip f62c4a13-e280-4ed0-8f5b-c88aec624d0c,Date/time est.,drserver.0.log
1399036534370,2014-4-2 14:15:34,Added unreferenced clip e2947a86-760b-455d-8d4c-e9b137ffeeb9,Date/time est.,drserver.0.log
1399036534380,2014-4-2 14:15:34,Added unreferenced clip 81d663ab-e36d-489e-b514-9c55094d7bfe,Date/time est.,drserver.0.log
1399036534390,2014-4-2 14:15:34,Added unreferenced clip d8669728-84eb-410d-88fe-12ab78628a0b,Date/time est.,drserver.0.log
1399036534400,2014-4-2 14:15:34,Added unreferenced clip a941b504-9792-463a-b9d6-d0f3046a119d,Date/time est.,drserver.0.log
1399036534410,2014-4-2 14:15:34,Added unreferenced clip 3975f93d-d21e-49d4-b992-880bfdee42ad,Date/time est.,drserver.0.log
1399036534420,2014-4-2 14:15:34,Added unreferenced clip fdc70bb7-6c84-4931-9ead-7ad6b8ffe31a,Date/time est.,drserver.0.log
1399036534430,2014-4-2 14:15:34,Added unreferenced clip 5042bd0c-c295-41b6-805e-ab996248b4ad,Date/time est.,drserver.0.log
1399036534440,2014-4-2 14:15:34,Added unreferenced clip 80ca424e-c4d0-4cf1-adf5-c8e5abfb657c,Date/time est.,drserver.0.log
1399036534450,2014-4-2 14:15:34,Added unreferenced clip 39ca25d1-e405-4b1b-99ce-5565532ae988,Date/time est.,drserver.0.log
1399036534460,2014-4-2 14:15:34,Added unreferenced clip dbfcefdf-b6a1-4d57-a5f7-389f950c1c40,Date/time est.,drserver.0.log
1399036534470,2014-4-2 14:15:34,Added unreferenced clip 28b27b14-f861-427d-9ebf-1943e6520884,Date/time est.,drserver.0.log
1399036534480,2014-4-2 14:15:34,Added unreferenced clip a60805e8-bcf4-4213-aeca-d6d47f036275,Date/time est.,drserver.0.log
1399036534490,2014-4-2 14:15:34,Added unreferenced clip 420ae33d-9a7b-4816-8419-8f4795ba6660,Date/time est.,drserver.0.log
1399036534500,2014-4-2 14:15:34,Added unreferenced clip ba60fc83-40c9-49fa-8fa3-75c286168315,Date/time est.,drserver.0.log
1399036534510,2014-4-2 14:15:34,Added unreferenced clip 8d1914cf-f38c-44f6-8974-c97af85d43c4,Date/time est.,drserver.0.log
1399036534520,2014-4-2 14:15:34,Added unreferenced clip 1db4af8e-0fbd-4354-abcf-f4c760087ae7,Date/time est.,drserver.0.log
1399036534530,2014-4-2 14:15:34,Added unreferenced clip 05b672e3-4344-4c7a-981e-7b9c7dc8952b,Date/time est.,drserver.0.log
1399036534540,2014-4-2 14:15:34,Added unreferenced clip 3aa80ff0-25cf-49a2-acbe-e9705b50c2a9,Date/time est.,drserver.0.log
1399036534550,2014-4-2 14:15:34,Added unreferenced clip 2bcfffcc-dc4a-4f88-b0f3-e8c7e909a940,Date/time est.,drserver.0.log
1399036534560,2014-4-2 14:15:34,Added unreferenced clip 02730192-b042-4dd6-96e5-af639d38c25b,Date/time est.,drserver.0.log
1399036534570,2014-4-2 14:15:34,Added unreferenced clip d8f58657-ffec-4b21-9c3e-95b902762b30,Date/time est.,drserver.0.log
1399036534580,2014-4-2 14:15:34,Added unreferenced clip 31aaf7ca-cf1b-41f6-9e3a-775d860305c9,Date/time est.,drserver.0.log
1399036534590,2014-4-2 14:15:34,Added unreferenced clip d0b1674f-b8bf-4c53-b435-e748802c4a0b,Date/time est.,drserver.0.log
1399036534600,2014-4-2 14:15:34,Added unreferenced clip 44ac1912-5fb9-49d8-8183-03d36a90f9f9,Date/time est.,drserver.0.log
1399036534610,2014-4-2 14:15:34,Added unreferenced clip 10e45e4f-9568-4627-8a16-d765fc5d145c,Date/time est.,drserver.0.log
1399036534620,2014-4-2 14:15:34,Added unreferenced clip 9ecfd1e6-9ef8-4ff0-ac63-b853a4407187,Date/time est.,drserver.0.log
1399036534630,2014-4-2 14:15:34,Added unreferenced clip 52b5b2f1-72e6-4c86-90d5-5dba2e418056,Date/time est.,drserver.0.log
1399036534640,2014-4-2 14:15:34,New Media Found:INT107 [6b768143-d0ec-7981-0b5e-ae0abc5ac555],Date/time est.,drserver.0.log
1399036534650,2014-4-2 14:15:34,R3D SDK: library version = 4.6; header version = 4.6,Date/time est.,drserver.0.log
1399036534660,2014-4-2 14:15:34,R3D SDK: license #R271; licensed to 'Codex Digital Ltd.',Date/time est.,drserver.0.log
1399036534670,2014-4-2 14:15:34,R3D 0 RedRockets available,Date/time est.,drserver.0.log
1399036534680,2014-4-2 14:15:34,/mnt/Internal/1: Shot 4 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534690,2014-4-2 14:15:34,/mnt/Internal/1: Shot 5 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534700,2014-4-2 14:15:34,/mnt/Internal/1: Shot 7 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534710,2014-4-2 14:15:34,/mnt/Internal/1: Shot 8 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534720,2014-4-2 14:15:34,/mnt/Internal/1: Shot 9 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534730,2014-4-2 14:15:34,/mnt/Internal/1: Shot 10 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534740,2014-4-2 14:15:34,/mnt/Internal/1: Shot 11 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534750,2014-4-2 14:15:34,/mnt/Internal/1: Shot 12 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534760,2014-4-2 14:15:34,/mnt/Internal/1: Shot 13 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534770,2014-4-2 14:15:34,/mnt/Internal/1: Shot 14 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534780,2014-4-2 14:15:34,/mnt/Internal/1: Shot 15 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534790,2014-4-2 14:15:34,/mnt/Internal/1: Shot 16 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534800,2014-4-2 14:15:34,/mnt/Internal/1: Shot 17 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534810,2014-4-2 14:15:34,/mnt/Internal/1: Shot 18 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534820,2014-4-2 14:15:34,/mnt/Internal/1: Shot 19 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534830,2014-4-2 14:15:34,/mnt/Internal/1: Shot 20 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534840,2014-4-2 14:15:34,/mnt/Internal/1: Shot 21 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534850,2014-4-2 14:15:34,/mnt/Internal/1: Shot 22 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534860,2014-4-2 14:15:34,/mnt/Internal/1: Shot 23 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534870,2014-4-2 14:15:34,/mnt/Internal/1: Shot 24 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534880,2014-4-2 14:15:34,/mnt/Internal/1: Shot 25 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534890,2014-4-2 14:15:34,/mnt/Internal/1: Shot 26 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534900,2014-4-2 14:15:34,/mnt/Internal/1: Shot 27 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534910,2014-4-2 14:15:34,/mnt/Internal/1: Shot 28 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534920,2014-4-2 14:15:34,/mnt/Internal/1: Shot 29 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534930,2014-4-2 14:15:34,/mnt/Internal/1: Shot 30 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534940,2014-4-2 14:15:34,/mnt/Internal/1: Shot 31 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534950,2014-4-2 14:15:34,/mnt/Internal/1: Shot 32 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534960,2014-4-2 14:15:34,/mnt/Internal/1: Shot 33 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534970,2014-4-2 14:15:34,/mnt/Internal/1: Shot 34 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534980,2014-4-2 14:15:34,/mnt/Internal/1: Shot 36 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036534990,2014-4-2 14:15:34,/mnt/Internal/1: Shot 37 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535000,2014-4-2 14:15:35,/mnt/Internal/1: Shot 38 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535010,2014-4-2 14:15:35,/mnt/Internal/1: Shot 39 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535020,2014-4-2 14:15:35,/mnt/Internal/1: Shot 40 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535030,2014-4-2 14:15:35,/mnt/Internal/1: Shot 41 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535040,2014-4-2 14:15:35,/mnt/Internal/1: Shot 42 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535050,2014-4-2 14:15:35,/mnt/Internal/1: Shot 43 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535060,2014-4-2 14:15:35,/mnt/Internal/1: Shot 44 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535070,2014-4-2 14:15:35,/mnt/Internal/1: Shot 45 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535080,2014-4-2 14:15:35,/mnt/Internal/1: Shot 46 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535090,2014-4-2 14:15:35,/mnt/Internal/1: Shot 47 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535100,2014-4-2 14:15:35,/mnt/Internal/1: Shot 48 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535110,2014-4-2 14:15:35,/mnt/Internal/1: Shot 49 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535120,2014-4-2 14:15:35,/mnt/Internal/1: Shot 50 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535130,2014-4-2 14:15:35,/mnt/Internal/1: Shot 51 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535140,2014-4-2 14:15:35,/mnt/Internal/1: Shot 52 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535150,2014-4-2 14:15:35,/mnt/Internal/1: Shot 53 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535160,2014-4-2 14:15:35,/mnt/Internal/1: Shot 54 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535170,2014-4-2 14:15:35,/mnt/Internal/1: Shot 55 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535180,2014-4-2 14:15:35,/mnt/Internal/1: Shot 56 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535190,2014-4-2 14:15:35,/mnt/Internal/1: Shot 57 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535200,2014-4-2 14:15:35,/mnt/Internal/1: Shot 58 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535210,2014-4-2 14:15:35,/mnt/Internal/1: Shot 59 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535220,2014-4-2 14:15:35,/mnt/Internal/1: Shot 63 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535230,2014-4-2 14:15:35,/mnt/Internal/1: Shot 64 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535240,2014-4-2 14:15:35,/mnt/Internal/1: Shot 65 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535250,2014-4-2 14:15:35,/mnt/Internal/1: Shot 66 no sidecar file specified - ignored,Date/time est.,drserver.0.log
1399036535260,2014-4-2 14:15:35,Unmounted: /dev/md127 on /mnt/Internal/1,Date/time est.,drserver.0.log
1399036535270,2014-4-2 14:15:35,/sbin/mdadm --assemble /dev/md1000 --uuid=6b768143-d0ec-7981-0b5e-ae0abc5ac555,Date/time est.,drserver.0.log
1399036535280,2014-4-2 14:15:35,mdadm: /dev/md1000 has been started with 3 drives (out of 4).,Date/time est.,drserver.0.log
1399036535290,2014-4-2 14:15:35,Xfs assemble on raid /dev/md1000 warning - only 3 out of 4 disks,Date/time est.,drserver.0.log
1399036535300,2014-4-2 14:15:35,SoftwareRaidManager::notifyListeners: Raid OK /dev/md1000(6b768143d0ec79810b5eae0abc5ac555) context: '',Date/time est.,drserver.0.log
1399036535310,2014-4-2 14:15:35,Could not find details for device /dev/md1000,Date/time est.,drserver.0.log
1399036535320,2014-4-2 14:15:35,ERROR: caught signal 5 (Trace/breakpoint trap).. terminating,Date/time est.,drserver.0.log
1399036535330,2014-4-2 14:15:35,./drserver[0x8316f69],Date/time est.,drserver.0.log
1399036535340,2014-4-2 14:15:35,[0xf7753400],Date/time est.,drserver.0.log
1399036535350,2014-4-2 14:15:35,./drserver(_Z18generateSourceUmidP22DriveMountPointMapping+0x8e)[0x8355f9b],Date/time est.,drserver.0.log
1399036535360,2014-4-2 14:15:35,./drserver(_ZN20AutoScanMountManager15checkBlkIdMediaERN8RawTools11StringArrayERKN5Utils9StringMapERNS3_11ObjectArrayI22DriveMountPointMappingEEjRb+0x245)[0x835a877],Date/time est.,drserver.0.log
1399036535370,2014-4-2 14:15:35,./drserver(_ZN20AutoScanMountManager4scanEv+0x139)[0x835bce9],Date/time est.,drserver.0.log
1399036535380,2014-4-2 14:15:35,./drserver(_ZN20AutoScanMountManager3runEv+0x7d4)[0x8359786],Date/time est.,drserver.0.log
1399036535390,2014-4-2 14:15:35,./drserver(_ZN8RawTools8Runnable10threadProcEPv+0x63)[0x87dc5e3],Date/time est.,drserver.0.log
1399036535400,2014-4-2 14:15:35,./drserver(_ZN8RawTools15threadEntryProcEPv+0x6c)[0x87f8b20],Date/time est.,drserver.0.log
1399036535410,2014-4-2 14:15:35,/lib/libpthread.so.0(+0x6a2e)[0xf7728a2e],Date/time est.,drserver.0.log
1399036535420,2014-4-2 14:15:35,/lib/libc.so.6(clone+0x5e)[0x4c01b81e],Date/time est.,drserver.0.log
1399036535430,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E13000,Date/time est.,drserver.0.log
1399036535440,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E15000,Date/time est.,drserver.0.log
1399036535450,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E0D000,Date/time est.,drserver.0.log
1399036535460,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E0F000,Date/time est.,drserver.0.log
1399036535470,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E07000,Date/time est.,drserver.0.log
1399036535480,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E09000,Date/time est.,drserver.0.log
1399036535490,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E01000,Date/time est.,drserver.0.log
1399036535500,2014-4-2 14:15:35,pageAlignedFree: attempt to free non-allocated memory: E7E03000,Date/time est.,drserver.0.log
1399036535510,2014-4-2 14:15:35,,Date/time est.,drserver.0.log
1399036964000,2014-4-2 14:22:44,2 May 2014 2:22:44 pm drserver starting.,Software starting.,drserver.0.log
1399036964000,2014-4-2 14:22:44,Version: 2014.nab.1409 Build date: Apr  4 2014,Date/time est.,drserver.0.log
1399036964010,2014-4-2 14:22:44,Serial number: 1145 System Key: 9fdb-7aa8-84d3-61bc,Date/time est.,drserver.0.log
1399036964020,2014-4-2 14:22:44,CPU: Intel(R)Core(TM)i7-3740QMCPU@2.70GHz (4),Date/time est.,drserver.0.log
1399036964030,2014-4-2 14:22:44,System Config: AddUnreferencedShots; VaultInternalStorage; AlexaMonochrome,Date/time est.,drserver.0.log
1399036964040,2014-4-2 14:22:44,SW-JPG2: Workers/Threads: 4/2,Date/time est.,drserver.0.log
1399036964050,2014-4-2 14:22:44,SW-JPG2: 64bit codec installed,Date/time est.,drserver.0.log
1399036964060,2014-4-2 14:22:44,Config Store: 0x20 0xa5 0xff 0xff 0xff 0xff 0xff 0xff ,Date/time est.,drserver.0.log
1399036964070,2014-4-2 14:22:44,Module 0: PCIE (serial=1126; type=3; config=0; fault=00),Date/time est.,drserver.0.log
1399036964080,2014-4-2 14:22:44,Module 1: Storage+LTO (serial=0; type=2; config=4; fault=00),Date/time est.,drserver.0.log
1399036964090,2014-4-2 14:22:44,1 video recorders available,Date/time est.,drserver.0.log
1399036965000,2014-4-2 14:22:45,2 May 2014 2:22:45 pm Vault internal 1: loading ID:500605BCD40027BF,None.,drserver.0.log
1399036965000,2014-4-2 14:22:45,OpenCL platforms & devices:,Date/time est.,drserver.0.log
1399036965010,2014-4-2 14:22:45,  * AMD Accelerated Parallel Processing: OpenCL 1.1 AMD-APP (831.4),Date/time est.,drserver.0.log
1399036965020,2014-4-2 14:22:45,  * NVIDIA CUDA: OpenCL 1.1 CUDA 6.0.1 [selected],Date/time est.,drserver.0.log
1399036965030,2014-4-2 14:22:45,    + [0xe478bf98] NVIDIA Corporation - GeForce GTX TITAN [selected],Date/time est.,drserver.0.log
1399036965040,2014-4-2 14:22:45,    + [0xe478bfc8] NVIDIA Corporation - GeForce GT 640,Date/time est.,drserver.0.log
1399036965050,2014-4-2 14:22:45,Using Sony Raw SDK Version: 2.3.0.12160_3791,Date/time est.,drserver.0.log
1399036965060,2014-4-2 14:22:45,Initialising SonyXAVCImageCodecProvider: libavcodec license: LGPL version 2.1 or later,Date/time est.,drserver.0.log
1399036965070,2014-4-2 14:22:45,REDCodecWorkerServer::start - launching: /usr/local/codex/bin/r3dconv -p r3dconv,Date/time est.,drserver.0.log
1399036967000,2014-4-2 14:22:47,2 May 2014 2:22:47 pm Starting api server,None.,drserver.0.log
1399036967000,2014-4-2 14:22:47,New Media Found:INT108 [dfec4ded-1d36-4741-9351-3c21a40592fc],Date/time est.,drserver.0.log
1399038949000,2014-4-2 14:55:49,2 May 2014 2:55:49 pm : User ;dit; logged on,None.,drserver.0.log
1399039352000,2014-4-2 15:2:32,2 May 2014 3:02:32 pm : User ;dit; logged off,None.,drserver.0.log
1399039357000,2014-4-2 15:2:37,2 May 2014 3:02:37 pm Vault internal 1: unloaded,None.,drserver.0.log
1399039358000,2014-4-2 15:2:38,2 May 2014 3:02:38 pm drserver stopping.,None.,drserver.0.log
1399039358000,2014-4-2 15:2:38,Shutting down network links...,Date/time est.,drserver.0.log
1399039358010,2014-4-2 15:2:38,Stopping REDImageCodecProvider,Date/time est.,drserver.0.log
1399039358020,2014-4-2 15:2:38,[r3dconv] R3DConv received terminate signal...,Date/time est.,drserver.0.log
1399039358030,2014-4-2 15:2:38,[r3dconv] R3DConv closing connection to RRX...,Date/time est.,drserver.0.log
1399039358040,2014-4-2 15:2:38,[r3dconv] R3DConv exiting...,Date/time est.,drserver.0.log
1399039358050,2014-4-2 15:2:38,XIO:  fatal IO error 4 (Interrupted system call) on X server ;:0.0;,Date/time est.,drserver.0.log
1399039358060,2014-4-2 15:2:38,,Date/time est.,drserver.0.log
1399039358070,2014-4-2 15:2:38,      after 10 requests (10 known processed) with 0 events remaining.,Date/time est.,drserver.0.log
1399039358080,2014-4-2 15:2:38,,Date/time est.,drserver.0.log
1399039358090,2014-4-2 15:2:38,JUCE Assertion failure in juce_LeakedObjectDetector.h:95,Date/time est.,drserver.0.log
1399039358100,2014-4-2 15:2:38,Deleting REDImageCodecProvider,Date/time est.,drserver.0.log
1399039359000,2014-4-2 15:2:39,2 May 2014 3:02:39 pm drserver stopped.,Software shutdown.,drserver.0.log
1399039359000,2014-4-2 15:2:39,,Date/time est.,drserver.0.log
1400203468000,2014-4-16 2:24:28,16 May 2014 2:24:28 am drserver starting.,Software starting.,drserver.0.log
1400203468000,2014-4-16 2:24:28,Version: 2014.nab.1409 Build date: Apr  4 2014,Date/time est.,drserver.0.log
1400203468010,2014-4-16 2:24:28,Serial number: 1145 System Key: 9fdb-7aa8-84d3-61bc,Date/time est.,drserver.0.log
1400203468020,2014-4-16 2:24:28,CPU: Intel(R)Core(TM)i7-3740QMCPU@2.70GHz (4),Date/time est.,drserver.0.log
1400203468030,2014-4-16 2:24:28,System Config: AddUnreferencedShots; VaultInternalStorage; AlexaMonochrome,Date/time est.,drserver.0.log
1400203468040,2014-4-16 2:24:28,SW-JPG2: Workers/Threads: 4/2,Date/time est.,drserver.0.log
1400203468050,2014-4-16 2:24:28,SW-JPG2: 64bit codec installed,Date/time est.,drserver.0.log
1400203468060,2014-4-16 2:24:28,Config Store: 0x20 0xa5 0xff 0xff 0xff 0xff 0xff 0xff ,Date/time est.,drserver.0.log
1400203468070,2014-4-16 2:24:28,Module 0: PCIE (serial=1126; type=3; config=0; fault=00),Date/time est.,drserver.0.log
1400203468080,2014-4-16 2:24:28,Module 1: Storage+LTO (serial=0; type=2; config=4; fault=00),Date/time est.,drserver.0.log
1400203468090,2014-4-16 2:24:28,1 video recorders available,Date/time est.,drserver.0.log
1400203469000,2014-4-16 2:24:29,16 May 2014 2:24:29 am Vault internal 1: loading ID:500605BCD40027BF,None.,drserver.0.log
1400203469000,2014-4-16 2:24:29,OpenCL platforms & devices:,Date/time est.,drserver.0.log
1400203469010,2014-4-16 2:24:29,  * AMD Accelerated Parallel Processing: OpenCL 1.1 AMD-APP (831.4),Date/time est.,drserver.0.log
1400203469020,2014-4-16 2:24:29,  * NVIDIA CUDA: OpenCL 1.1 CUDA 6.0.1 [selected],Date/time est.,drserver.0.log
1400203469030,2014-4-16 2:24:29,    + [0xe478bf98] NVIDIA Corporation - GeForce GTX TITAN [selected],Date/time est.,drserver.0.log
1400203469040,2014-4-16 2:24:29,    + [0xe478bfc8] NVIDIA Corporation - GeForce GT 640,Date/time est.,drserver.0.log
1400203469050,2014-4-16 2:24:29,Using Sony Raw SDK Version: 2.3.0.12160_3791,Date/time est.,drserver.0.log
1400203469060,2014-4-16 2:24:29,Initialising SonyXAVCImageCodecProvider: libavcodec license: LGPL version 2.1 or later,Date/time est.,drserver.0.log
1400203469070,2014-4-16 2:24:29,REDCodecWorkerServer::start - launching: /usr/local/codex/bin/r3dconv -p r3dconv,Date/time est.,drserver.0.log
1400203471000,2014-4-16 2:24:31,16 May 2014 2:24:31 am Starting api server,None.,drserver.0.log
